Match_id,Team1,Team2,Season,Toss_winner,Toss_decision,Player_of_match,Winner,Players_1,Players_2,Players_3,Players_4,Players_5,Players_6,Players_7,Players_8,Players_9,Players_10,Players_11
463153,4,1,2010,4,100,JP Duminy,4,AB de Villiers,GC Smith,MN van Wyk,HM Amla,JP Duminy,F du Plessis,J Botha,RJ Peterson,DW Steyn,LL Tsotsobe,M Morkel
463154,4,1,2010,1,101,HM Amla,4,AB de Villiers,HM Amla,MN van Wyk,GC Smith,JP Duminy,F du Plessis,J Botha,RJ Peterson,DW Steyn,M Morkel,LL Tsotsobe
464529,1,7,2010,1,101,V Kohli,1,MEK Hussey,TD Paine,MJ Clarke,SE Marsh,CL White,CJ McKay,MA Starc,JW Hastings,JR Hopes,NM Hauritz,SPD Smith
464991,8,9,2010,8,101,WU Tharanga,8,RR Sarwan,AB Barath,DM Bravo,CH Gayle,DJ Bravo,KA Pollard,CS Baugh,DJG Sammy,NO Miller,R Rampaul,KAJ Roach
464992,8,9,2010,9,101,KC Sangakkara,8,DPMD Jayawardene,TM Dilshan,KC Sangakkara,WU Tharanga,CK Kapugedera,TT Samaraweera,NLTC Perera,AD Mathews,HMRKB Herath,BAW Mendis,CRD Fernando
467883,1,2,2010,2,101,V Kohli,1,Yuvraj Singh,G Gambhir,V Kohli,M Vijay,SK Raina,YK Pathan,WP Saha,R Ashwin,A Nehra,S Sreesanth,MM Patel
467884,1,2,2010,1,101,G Gambhir,1,LRPL Taylor,JM How,KS Williamson,MJ Guptill,SB Styris,DL Vettori,NL McCullum,GJ Hopkins,KD Mills,TG Southee,AJ McKay
467885,1,2,2010,1,101,G Gambhir,1,LRPL Taylor,BB McCullum,KS Williamson,MJ Guptill,SB Styris,JEC Franklin,DL Vettori,GJ Hopkins,NL McCullum,KD Mills,AJ McKay
467886,1,2,2010,1,101,YK Pathan,1,LRPL Taylor,BB McCullum,JM How,MJ Guptill,SB Styris,JEC Franklin,DL Vettori,KD Mills,NL McCullum,TG Southee,AJ McKay
467887,1,2,2010,2,100,Yuvraj Singh,1,LRPL Taylor,JM How,BB McCullum,MJ Guptill,SB Styris,JEC Franklin,GD Elliott,DL Vettori,NL McCullum,KD Mills,TG Southee
473923,2,5,2010,5,100,TG Southee,2,Asad Shafiq,Mohammad Hafeez,Younis Khan,Kamran Akmal,MisbahNanulNanHaq,Umar Akmal,Shahid Afridi,Abdul Razzaq,Abdur Rehman,Sohail Tanvir,Shoaib Akhtar
473925,2,5,2010,2,101,Mohammad Hafeez,5,Younis Khan,Ahmed Shehzad,Kamran Akmal,Mohammad Hafeez,MisbahNanulNanHaq,Umar Akmal,Shahid Afridi,Abdul Razzaq,Wahab Riaz,Sohail Tanvir,Umar Gul
473926,2,5,2010,2,100,MisbahNanulNanHaq,5,KS Williamson,JM How,LRPL Taylor,MJ Guptill,SB Styris,JEC Franklin,BB McCullum,NL McCullum,DL Vettori,TG Southee,HK Bennett
473927,2,5,2010,2,101,Ahmed Shehzad,5,Younis Khan,Ahmed Shehzad,Kamran Akmal,Mohammad Hafeez,MisbahNanulNanHaq,Umar Akmal,Shahid Afridi,Abdul Razzaq,Wahab Riaz,Umar Gul,Shoaib Akhtar
473928,2,5,2010,5,101,JD Ryder,2,LRPL Taylor,BB McCullum,JD Ryder,MJ Guptill,JEC Franklin,SB Styris,NL McCullum,KD Mills,TG Southee,HK Bennett,LJ Woodcock
474467,3,8,2011,8,101,JM Anderson,3,KP Pietersen,C Kieswetter,IJL Trott,AN Cook,EJG Morgan,IR Bell,SCJ Broad,TT Bresnan,GP Swann,JM Anderson,JW Dernbach
474468,3,8,2011,3,101,DPMD Jayawardene,8,KC Sangakkara,TM Dilshan,LD Chandimal,DPMD Jayawardene,AD Mathews,KMDN Kulasekara,BMAJ Mendis,SL Malinga,RAS Lakmal,S Randiv,Nan
474469,3,8,2011,3,100,LD Chandimal,8,KP Pietersen,C Kieswetter,IJL Trott,AN Cook,EJG Morgan,IR Bell,TT Bresnan,SCJ Broad,GP Swann,JM Anderson,JW Dernbach
474470,3,8,2011,3,101,AN Cook,3,KC Sangakkara,TM Dilshan,LD Chandimal,DPMD Jayawardene,SHT Kandamby,S Randiv,AD Mathews,BMAJ Mendis,KMDN Kulasekara,SL Malinga,RAS Lakmal
474478,3,1,2011,3,101,AN Cook,3,V Kohli,AM Rahane,R Dravid,PA Patel,SK Raina,MS Dhoni,MK Tiwary,R Ashwin,P Kumar,R Vinay Kumar,MM Patel
476596,6,2,2010,6,100,Shakib Al Hasan,6,Raqibul Hasan,Shahriar Nafees,Junaid Siddique,Imrul Kayes,Shakib Al Hasan,Mushfiqur Rahim,Mahmudullah,Naeem Islam,Mashrafe Mortaza,Abdur Razzak,Nazmul Hossain
476598,6,2,2010,6,101,Suhrawadi Shuvo,6,LRPL Taylor,BJ Watling,JD Ryder,BB McCullum,GD Elliott,DL Vettori,SL Stewart,NL McCullum,KD Mills,TG Southee,AJ McKay
476599,6,2,2010,2,101,Shakib Al Hasan,6,Raqibul Hasan,Shahriar Nafees,Junaid Siddique,Imrul Kayes,Shakib Al Hasan,Mushfiqur Rahim,Mahmudullah,Suhrawadi Shuvo,Abdur Razzak,Shafiul Islam,Rubel Hossain
476600,6,2,2010,6,100,Rubel Hossain,6,Raqibul Hasan,Shahriar Nafees,Junaid Siddique,Imrul Kayes,Shakib Al Hasan,Mushfiqur Rahim,Mahmudullah,Suhrawadi Shuvo,Shafiul Islam,Abdur Razzak,Rubel Hossain
486520,6,0,2010,6,101,CB Mpofu,0,E Chigumbura,CJ Chibhabha,RW Chakabva,BRM Taylor,T Taibu,CR Ervine,P Utseya,KM Dabengwa,KO Meth,RW Price,CB Mpofu
486522,6,0,2010,6,101,Abdur Razzak,6,KM Dabengwa,CJ Chibhabha,RW Chakabva,BRM Taylor,T Taibu,CR Ervine,E Chigumbura,P Utseya,KO Meth,RW Price,CB Mpofu
486523,6,0,2010,0,101,Abdur Razzak,6,Raqibul Hasan,Imrul Kayes,Junaid Siddique,Tamim Iqbal,Shakib Al Hasan,Mushfiqur Rahim,Naeem Islam,Suhrawadi Shuvo,Mashrafe Mortaza,Shafiul Islam,Abdur Razzak
486526,6,0,2010,0,100,Tamim Iqbal,6,CR Ervine,KM Dabengwa,H Masakadza,BRM Taylor,T Taibu,E Chigumbura,P Utseya,RW Chakabva,CB Mpofu,RW Price,AG Cremer
489212,9,5,2011,9,100,D Bishoo,9,MN Samuels,ADS Fletcher,DM Bravo,LMP Simmons,DP Hyatt,DJG Sammy,CD Barnwell,AD Russell,AR Nurse,R Rampaul,D Bishoo
489213,9,5,2011,9,100,Mohammad Hafeez,5,MN Samuels,DS Smith,DM Bravo,LMP Simmons,KA Edwards,DJ Bravo,DJG Sammy,CS Baugh,KAJ Roach,AD Russell,D Bishoo
489214,9,5,2011,5,101,Ahmed Shehzad,5,MN Samuels,DS Smith,DM Bravo,LMP Simmons,KA Edwards,DJ Bravo,CS Baugh,DJG Sammy,KAJ Roach,D Bishoo,A Martin
489215,9,5,2011,5,101,MisbahNanulNanHaq,5,MN Samuels,DS Smith,DM Bravo,LMP Simmons,KA Edwards,DJ Bravo,DJG Sammy,AD Russell,KAJ Roach,R Rampaul,D Bishoo
489216,9,5,2011,9,101,Mohammad Hafeez,9,Shahid Afridi,Ahmed Shehzad,Asad Shafiq,Mohammad Hafeez,MisbahNanulNanHaq,Hammad Azam,Usman Salahuddin,Mohammad Salman,Tanvir Ahmed (Field),Saeed Ajmal,Junaid Khan
489217,9,5,2011,5,100,LMP Simmons,9,Usman Salahuddin,Taufeeq Umar,Ahmed Shehzad,Mohammad Hafeez,MisbahNanulNanHaq,Umar Akmal,Shahid Afridi,Mohammad Salman,Wahab Riaz,Saeed Ajmal,Junaid Khan
489220,9,1,2011,9,101,S Badrinath,1,S Badrinath,S Dhawan,V Kohli,PA Patel,SK Raina,RG Sharma,YK Pathan,Harbhajan Singh,P Kumar,R Ashwin,MM Patel
489221,9,1,2011,9,100,RG Sharma,1,RR Sarwan,KA Edwards,DM Bravo,LMP Simmons,MN Samuels,DJ Bravo,CS Baugh,DJG Sammy,R Rampaul,D Bishoo,A Martin
489222,9,1,2011,1,101,V Kohli,1,MN Samuels,KA Edwards,RR Sarwan,LMP Simmons,DJ Bravo,KA Pollard,CS Baugh,R Rampaul,DJG Sammy,D Bishoo,A Martin
489223,9,1,2011,1,101,AD Russell,1,MN Samuels,KA Edwards,RR Sarwan,LMP Simmons,DP Hyatt,KA Pollard,CS Baugh,DJG Sammy,AD Russell,KAJ Roach,D Bishoo
489224,9,1,2011,1,101,A Martin,9,DM Bravo,DP Hyatt,RR Sarwan,LMP Simmons,MN Samuels,KA Pollard,CS Baugh,AD Russell,DJG Sammy,KAJ Roach,A Martin
489225,9,1,2011,9,101,AD Russell,9,MK Tiwary,PA Patel,V Kohli,S Dhawan,RG Sharma,SK Raina,YK Pathan,R Ashwin,A Mishra,R Vinay Kumar,I Sharma
503363,6,7,2011,6,101,MJ Clarke,7,MJ Clarke,BJ Haddin,RT Ponting,SR Watson,CL White,MEK Hussey,SPD Smith,MG Johnson,JW Hastings,B Lee,XJ Doherty
503364,6,7,2011,6,100,SR Watson,7,Raqibul Hasan,Imrul Kayes,Shahriar Nafees,Tamim Iqbal,Shakib Al Hasan,Mushfiqur Rahim,Mahmudullah,Suhrawadi Shuvo,Shafiul Islam,Abdur Razzak,Rubel Hossain
503365,6,7,2011,7,100,MEK Hussey,7,SPD Smith,RT Ponting,MJ Clarke,SR Watson,MEK Hussey,CJ Ferguson,MG Johnson,TD Paine,JW Hastings,XJ Doherty,JL Pattinson
514025,4,7,2011,4,101,RT Ponting,7,MEK Hussey,RT Ponting,MJ Clarke,DA Warner,BJ Haddin,MR Marsh,DE Bollinger,MG Johnson,PJ Cummins,XJ Doherty,Nan
514026,4,7,2011,4,100,M Morkel,4,JP Duminy,JH Kallis,GC Smith,HM Amla,F du Plessis,DA Miller,MV Boucher,J Botha,DW Steyn,LL Tsotsobe,M Morkel
514027,4,7,2011,4,100,SR Watson,7,JP Duminy,GC Smith,JH Kallis,HM Amla,F du Plessis,DA Miller,MV Boucher,J Botha,LL Tsotsobe,DW Steyn,M Morkel
514035,4,8,2011,4,100,M Morkel,4,AB de Villiers,GC Smith,JH Kallis,HM Amla,JA Morkel,F du Plessis,JP Duminy,RJ Peterson,DW Steyn,M Morkel,LL Tsotsobe
514036,4,8,2011,4,101,JP Duminy,4,LD Chandimal,TM Dilshan,KC Sangakkara,WU Tharanga,DPMD Jayawardene,KMDN Kulasekara,AD Mathews,SL Malinga,KTGD Prasad,CKB Kulasekara,HMRKB Herath
514037,4,8,2011,8,100,F du Plessis,4,LD Chandimal,TM Dilshan,KC Sangakkara,WU Tharanga,DPMD Jayawardene,KMDN Kulasekara,AD Mathews,CKB Kulasekara,SL Malinga,HMRKB Herath,KTGD Prasad
514038,4,8,2011,4,100,NLTC Perera,8,CA Ingram,GC Smith,AB de Villiers,AN Petersen,JP Duminy,F du Plessis,WD Parnell,RJ Peterson,VD Philander,M Morkel,LL Tsotsobe
514039,4,8,2011,8,101,KC Sangakkara,8,AB de Villiers,AN Petersen,F du Plessis,GC Smith,JA Morkel,JP Duminy,M Morkel,LL Tsotsobe,WD Parnell,RJ Peterson,Nan
516206,8,7,2011,8,100,MG Johnson,7,DPMD Jayawardene,TM Dilshan,KC Sangakkara,WU Tharanga,LD Chandimal,AD Mathews,BMAJ Mendis,S Randiv,KMDN Kulasekara,BAW Mendis,RAS Lakmal
516207,8,7,2011,8,100,RT Ponting,7,DPMD Jayawardene,TM Dilshan,KC Sangakkara,WU Tharanga,LD Chandimal,AD Mathews,BMAJ Mendis,KMDN Kulasekara,SL Malinga,HMRKB Herath,BAW Mendis
516208,8,7,2011,7,101,WU Tharanga,8,LD Chandimal,TM Dilshan,KC Sangakkara,WU Tharanga,DPMD Jayawardene,LPC Silva,BMAJ Mendis,KMDN Kulasekara,RMS Eranga,SL Malinga,BAW Mendis
516209,8,7,2011,8,100,XJ Doherty,7,DPMD Jayawardene,TM Dilshan,KC Sangakkara,WU Tharanga,LPC Silva,AD Mathews,KMDN Kulasekara,RMS Eranga,S Prasanna,SL Malinga,BAW Mendis
516210,8,7,2011,8,101,SL Malinga,8,MJ Clarke,SE Marsh,RT Ponting,SR Watson,MEK Hussey,DJ Hussey,BJ Haddin,MG Johnson,JW Hastings,XJ Doherty,JL Pattinson
518956,7,1,2011,1,101,MS Wade,7,MJ Clarke,DA Warner,RT Ponting,MS Wade,MEK Hussey,DJ Hussey,DT Christian,RJ Harris,MA Starc,CJ McKay,XJ Doherty
518957,1,8,2011,8,100,R Ashwin,1,LD Chandimal,TM Dilshan,KC Sangakkara,WU Tharanga,DPMD Jayawardene,NLTC Perera,AD Mathews,HDRL Thirimanne,KMDN Kulasekara,SL Malinga,KTGD Prasad
518958,7,8,2011,8,101,MJ Clarke,7,MJ Clarke,MS Wade,RT Ponting,DA Warner,MEK Hussey,DJ Hussey,DT Christian,RJ Harris,CJ McKay,MA Starc,XJ Doherty
518959,7,1,2011,7,100,G Gambhir,1,PJ Forrest,RT Ponting,MJ Clarke,DA Warner,DJ Hussey,DT Christian,MS Wade,RJ Harris,CJ McKay,MA Starc,XJ Doherty
518961,7,8,2011,7,100,NLTC Perera,8,PJ Forrest,MS Wade,RT Ponting,DA Warner,MEK Hussey,DJ Hussey,DT Christian,CJ McKay,B Lee,MA Starc,XJ Doherty
518962,7,1,2011,7,100,BW Hilfenhaus,7,PJ Forrest,DA Warner,RT Ponting,MS Wade,MEK Hussey,DJ Hussey,DT Christian,BW Hilfenhaus,B Lee,MA Starc,XJ Doherty
518964,7,8,2011,7,100,DPMD Jayawardene,8,MJ Clarke,DA Warner,PJ Forrest,MS Wade,MEK Hussey,DJ Hussey,DT Christian,B Lee,BW Hilfenhaus,RJ Harris,XJ Doherty
518965,7,1,2011,7,100,DA Warner,7,MEK Hussey,SR Watson,PJ Forrest,DA Warner,DJ Hussey,MS Wade,DT Christian,CJ McKay,B Lee,XJ Doherty,BW Hilfenhaus
518966,1,8,2011,1,101,V Kohli,1,NLTC Perera,TM Dilshan,KC Sangakkara,DPMD Jayawardene,AD Mathews,LD Chandimal,SL Malinga,KMDN Kulasekara,MF Maharoof,HMRKB Herath,Nan
518967,7,8,2011,8,100,LD Chandimal,8,LD Chandimal,TM Dilshan,KC Sangakkara,DPMD Jayawardene,HDRL Thirimanne,AD Mathews,NLTC Perera,SMSM Senanayake,KMDN Kulasekara,HMRKB Herath,SL Malinga
518968,7,8,2011,7,100,DA Warner,7,DT Christian,MS Wade,SR Watson,DA Warner,DJ Hussey,MJ Clarke,MEK Hussey,B Lee,BW Hilfenhaus,JL Pattinson,XJ Doherty
518969,7,8,2011,7,100,TM Dilshan,8,MJ Clarke,DA Warner,SR Watson,MS Wade,MEK Hussey,DJ Hussey,DT Christian,B Lee,CJ McKay,JL Pattinson,XJ Doherty
518970,7,8,2011,8,101,CJ McKay,7,MEK Hussey,DA Warner,SR Watson,MS Wade,DJ Hussey,PJ Forrest,DT Christian,B Lee,CJ McKay,XJ Doherty,NM Lyon
520592,2,0,2011,0,101,MJ Guptill,2,MJ Guptill,BB McCullum,KS Williamson,RJ Nicol,TWM Latham,DG Brownlie,NL McCullum,AM Ellis,DAJ Bracewell,KD Mills,TG Southee
520593,2,0,2011,0,101,RJ Nicol,2,BB McCullum,MJ Guptill,JDP Oram,RJ Nicol,KS Williamson,TWM Latham,DG Brownlie,AM Ellis,KD Mills,TG Southee,TS Nethula
520594,2,0,2011,2,100,BB McCullum,2,JDP Oram,MJ Guptill,BB McCullum,RJ Nicol,KS Williamson,NL McCullum,AM Ellis,DAJ Bracewell,TWM Latham,MD 100es,TS Nethula
520600,2,4,2011,2,100,AB de Villiers,4,KS Williamson,MJ Guptill,BB McCullum,RJ Nicol,JD Ryder,JEC Franklin,AM Ellis,NL McCullum,DAJ Bracewell,KD Mills,TG Southee
520601,2,4,2011,4,101,M Morkel,4,KS Williamson,MJ Guptill,BB McCullum,RJ Nicol,JD Ryder,JEC Franklin,AM Ellis,KD Mills,TG Southee,TS Nethula,AJ McKay
520602,2,4,2011,4,101,M de Lange,4,KS Williamson,MJ Guptill,BB McCullum,RJ Nicol,JEC Franklin,C de Grandhomme,NL McCullum,AM Ellis,KD Mills,MD 100es,AJ McKay
521218,1,3,2011,1,100,MS Dhoni,1,V Kohli,AM Rahane,G Gambhir,PA Patel,SK Raina,MS Dhoni,RA Jadeja,R Ashwin,P Kumar,R Vinay Kumar,UT Yadav
521219,1,3,2011,3,100,V Kohli,1,KP Pietersen,IJL Trott,C Kieswetter,AN Cook,RS Bopara,JM Bairstow,SR Patel,TT Bresnan,GP Swann,ST Finn,JW Dernbach
521220,1,3,2011,3,100,AM Rahane,1,KP Pietersen,C Kieswetter,IJL Trott,AN Cook,RS Bopara,SR Patel,ST Finn,TT Bresnan,JW Dernbach,GP Swann,Nan
521221,1,3,2011,3,100,SK Raina,1,IJL Trott,C Kieswetter,KP Pietersen,AN Cook,RS Bopara,JM Bairstow,SR Patel,TT Bresnan,SG Borthwick,SC Meaker,ST Finn
521222,1,3,2011,3,101,RA Jadeja,1,SK Raina,G Gambhir,V Kohli,AM Rahane,MK Tiwary,MS Dhoni,RA Jadeja,R Ashwin,P Kumar,R Vinay Kumar,VR Aaron
522246,0,6,2011,0,101,BV Vitori,0,Mohammad Ashraful,Imrul Kayes,Shahriar Nafees,Tamim Iqbal,Mahmudullah,Shakib Al Hasan,Mushfiqur Rahim,Suhrawadi Shuvo,Abdur Razzak,Shafiul Islam,Rubel Hossain
522247,0,6,2011,0,101,BV Vitori,0,Shahriar Nafees,Imrul Kayes,Mushfiqur Rahim,Tamim Iqbal,Mohammad Ashraful,Shakib Al Hasan,Mahmudullah,Nasir Hossain,Abdur Razzak,Shafiul Islam,Rubel Hossain
522248,0,6,2011,6,101,Mushfiqur Rahim,0,T Taibu,V Sibanda,H Masakadza,BRM Taylor,CR Ervine,E Chigumbura,F Mutizwa,KM Jarvis,P Utseya,BV Vitori,CB Mpofu
522249,0,6,2011,6,101,Rubel Hossain,6,T Taibu,V Sibanda,H Masakadza,BRM Taylor,F Mutizwa,E Chigumbura,MN Waller,RW Price,KM Jarvis,P Utseya,CB Mpofu
522250,0,6,2011,0,101,Shakib Al Hasan,6,Mushfiqur Rahim,Imrul Kayes,Mohammad Ashraful,Tamim Iqbal,Shakib Al Hasan,Shuvagata Hom,Mahmudullah,Nasir Hossain,Shafiul Islam,Rubel Hossain,Abdur Razzak
523732,0,5,2011,5,100,Younis Khan,5,MisbahNanulNanHaq,Imran Farhat,Younis Khan,Mohammad Hafeez,Shoaib Malik,Umar Akmal,Adnan Akmal,Sohail Tanvir,Saeed Ajmal,Junaid Khan,Aizaz Cheema
523733,0,5,2011,0,100,Mohammad Hafeez,5,BRM Taylor,CJ Chibhabha,H Masakadza,V Sibanda,T Taibu,MN Waller,E Chigumbura,P Utseya,CB Mpofu,BV Vitori,RW Price
523734,0,5,2011,0,101,Aizaz Cheema,5,Younis Khan,Imran Farhat,Asad Shafiq,Mohammad Hafeez,Shoaib Malik,MisbahNanulNanHaq,Adnan Akmal,Sohail Tanvir,Sohail Khan,Aizaz Cheema,Yasir Shah
527014,0,2,2011,0,100,RJ Nicol,2,BRM Taylor,CJ Chibhabha,H Masakadza,V Sibanda,T Taibu,F Mutizwa,E Chigumbura,P Utseya,CB Mpofu,KM Jarvis,RW Price
527015,0,2,2011,2,101,MJ Guptill,2,T Taibu,H Masakadza,BRM Taylor,V Sibanda,F Mutizwa,MN Waller,E Chigumbura,KO Meth,P Utseya,RW Price,CB Mpofu
527016,0,2,2011,2,100,MN Waller,0,JD Ryder,BB McCullum,LRPL Taylor,RJ Nicol,KS Williamson,NL McCullum,BJ Watling,GW Aldridge,JDP Oram,AJ McKay,LJ Woodcock
527679,4,3,2011,4,101,LS Greenway,3,LS Greenway,DN Wyatt,SJ Taylor,CM Edwards,A Brindle,KH Brunt,IT Guha,JL Gunn,LA Marsh,D Hazell,Nan
527680,4,3,2011,4,101,CM Edwards,3,LS Greenway,DN Wyatt,SJ Taylor,CM Edwards,A Brindle,HC Knight,JL Gunn,LA Marsh,GA Elwiss,D Hazell,Nan
527681,4,3,2011,3,101,HC Knight,3,M du Preez,T Chetty,AL Hodgkinson,SA Fritz,M Kapp,Y van der Westhuizen,S Loubser,D van Niekerk,D Devnarain,S Ismail,M Klaas
530427,5,8,2011,8,100,Shahid Afridi,5,LD Chandimal,TM Dilshan,KC Sangakkara,WU Tharanga,DPMD Jayawardene,AD Mathews,CKB Kulasekara,S Prasanna,SL Malinga,RAS Lakmal,CRD Fernando
530428,5,8,2011,8,100,SL Malinga,8,LD Chandimal,TM Dilshan,KC Sangakkara,WU Tharanga,DPMD Jayawardene,AD Mathews,BMAJ Mendis,NLTC Perera,SL Malinga,CRD Fernando,S Prasanna
530429,5,8,2011,5,100,Mohammad Hafeez,5,Younis Khan,Imran Farhat,Abdul Razzaq,Mohammad Hafeez,Umar Akmal,MisbahNanulNanHaq,Shahid Afridi,Sarfraz Ahmed,Sohail Tanvir,Umar Gul,Saeed Ajmal
530430,5,8,2011,5,100,Shahid Afridi,5,MisbahNanulNanHaq,Imran Farhat,Younis Khan,Mohammad Hafeez,Shoaib Malik,Umar Akmal,Shahid Afridi,Sarfraz Ahmed,Saeed Ajmal,Umar Gul,Aizaz Cheema
530431,5,8,2011,8,100,Umar Akmal,5,KC Sangakkara,TM Dilshan,LD Chandimal,WU Tharanga,LPC Silva,AD Mathews,BMAJ Mendis,NLTC Perera,S Prasanna,SL Malinga,CRD Fernando
531631,3,5,2011,3,100,AN Cook,3,RS Bopara,KP Pietersen,IJL Trott,AN Cook,EJG Morgan,C Kieswetter,SR Patel,SCJ Broad,GP Swann,ST Finn,JM Anderson
531632,3,5,2011,3,100,AN Cook,3,RS Bopara,KP Pietersen,IJL Trott,AN Cook,EJG Morgan,ST Finn,JM Anderson,SCJ Broad,GP Swann,SR Patel,Nan
531633,3,5,2011,5,100,KP Pietersen,3,Asad Shafiq,Imran Farhat,Azhar Ali,Mohammad Hafeez,MisbahNanulNanHaq,Umar Akmal,Shahid Afridi,Adnan Akmal,Umar Gul,Saeed Ajmal,Aizaz Cheema
531634,3,5,2011,5,100,KP Pietersen,3,Umar Akmal,Azhar Ali,Asad Shafiq,Mohammad Hafeez,Shoaib Malik,MisbahNanulNanHaq,Shahid Afridi,Adnan Akmal,Abdur Rehman,Saeed Ajmal,Junaid Khan
531983,6,9,2011,6,101,LMP Simmons,9,DM Bravo,AB Barath,MN Samuels,LMP Simmons,KA Pollard,DP Hyatt,AD Russell,R Rampaul,KAJ Roach,D Bishoo,Nan
531984,6,9,2011,6,100,MN Samuels,9,Shakib Al Hasan,Imrul Kayes,Mohammad Ashraful,Tamim Iqbal,Mushfiqur Rahim,Alok Kapali,Naeem Islam,Nasir Hossain,Abdur Razzak,Shafiul Islam,Rubel Hossain
531985,6,9,2011,6,101,Shakib Al Hasan,6,KA Pollard,KOA Powell,MN Samuels,DP Hyatt,DJG Sammy,DM Bravo,D Ramdin,CR Brathwaite,AD Russell,KAJ Roach,A Martin
533280,2,5,2012,5,100,Nasir Jamshed,5,Kamran Akmal,Imran Nazir,Nasir Jamshed,Mohammad Hafeez,Umar Akmal,Shoaib Malik,Shahid Afridi,Sohail Tanvir,Umar Gul,Yasir Arafat,Saeed Ajmal
533281,3,1,2012,3,101,Harbhajan Singh,1,RG Sharma,IK Pathan,V Kohli,G Gambhir,MS Dhoni,SK Raina,L Balaji,AB Dinda,Harbhajan Singh,PP Chawla,Yuvraj Singh
533307,4,9,2012,9,101,SR Taylor,9,AL Hodgkinson,T Chetty,SM Benade,M Kapp,M du Preez,SA Fritz,D van Niekerk,S Ismail,S Loubser,Nan,Nan
533309,1,5,2012,5,100,Nida Dar,5,Bismah Maroof,Qanita Jalil,Nain Abidi,Sana Mir,Javeria Khan,Asmavia Iqbal,Nida Dar,Marina Iqbal,100ool Fatima,Sumaiya Siddiqi,Sadia Yousuf
534208,3,9,2012,9,100,AD Hales,3,MN Samuels,CH Gayle,LMP Simmons,DR Smith,DJ Bravo,KA Pollard,R Rampaul,FH Edwards,SP Narine,DJG Sammy,Nan
534209,3,9,2012,9,101,IR Bell,3,RS Bopara,IJL Trott,IR Bell,AN Cook,EJG Morgan,C Kieswetter,TT Bresnan,SCJ Broad,JM Anderson,ST Finn,GP Swann
534210,3,9,2012,3,101,AN Cook,3,MN Samuels,CH Gayle,DR Smith,LMP Simmons,KA Pollard,DJ Bravo,DJG Sammy,D Ramdin,TL Best,SP Narine,R Rampaul
534215,3,7,2012,7,101,EJG Morgan,3,RS Bopara,IR Bell,IJL Trott,AN Cook,EJG Morgan,C Kieswetter,JM Anderson,ST Finn,TT Bresnan,SCJ Broad,GP Swann
534216,3,7,2012,7,100,RS Bopara,3,MJ Clarke,DA Warner,PJ Forrest,SR Watson,GJ Bailey,DJ Hussey,MS Wade,B Lee,MG Johnson,CJ McKay,XJ Doherty
534218,3,7,2012,3,101,ST Finn,3,MJ Clarke,DA Warner,PJ Forrest,SR Watson,GJ Bailey,DJ Hussey,MS Wade,B Lee,CJ McKay,JL Pattinson,BW Hilfenhaus
534219,3,7,2012,3,101,RS Bopara,3,SPD Smith,DA Warner,PJ Forrest,MS Wade,MJ Clarke,DJ Hussey,GJ Bailey,JL Pattinson,CJ McKay,BW Hilfenhaus,XJ Doherty
534229,3,4,2012,4,100,HM Amla,4,D Elgar,HM Amla,JP Duminy,GC Smith,AB de Villiers,F du Plessis,WD Parnell,LL Tsotsobe,R McLaren,M Morkel,RJ Peterson
534230,3,4,2012,4,100,EJG Morgan,3,AB de Villiers,GC Smith,D Elgar,HM Amla,F du Plessis,JP Duminy,WD Parnell,RJ Peterson,DW Steyn,M Morkel,LL Tsotsobe
534231,3,4,2012,3,101,IR Bell,3,AB de Villiers,HM Amla,JP Duminy,GC Smith,F du Plessis,D Elgar,WD Parnell,RJ Peterson,R McLaren,DW Steyn,LL Tsotsobe
534232,3,4,2012,3,100,HM Amla,4,JM Bairstow,IR Bell,RS Bopara,AN Cook,EJG Morgan,C Kieswetter,SR Patel,CR Woakes,JC Tredwell,JM Anderson,JW Dernbach
535794,6,5,2011,6,101,Mohammad Hafeez,5,Umar Akmal,Nasir Jamshed,Younis Khan,Mohammad Hafeez,Asad Shafiq,MisbahNanulNanHaq,Shahid Afridi,Sarfraz Ahmed,Umar Gul,Saeed Ajmal,Aizaz Cheema
535796,5,8,2011,8,100,Aizaz Cheema,5,LD Chandimal,TM Dilshan,KC Sangakkara,DPMD Jayawardene,HDRL Thirimanne,WU Tharanga,MF Maharoof,KMDN Kulasekara,S Prasanna,SL Malinga,RAS Lakmal
535799,6,8,2011,6,101,Shakib Al Hasan,6,CK Kapugedera,TM Dilshan,KC Sangakkara,DPMD Jayawardene,HDRL Thirimanne,WU Tharanga,MF Maharoof,KMDN Kulasekara,SMSM Senanayake,SL Malinga,RAS Lakmal
536929,1,9,2011,1,101,RG Sharma,1,DM Bravo,AB Barath,MN Samuels,LMP Simmons,DP Hyatt,KA Pollard,D Ramdin,DJG Sammy,AD Russell,KAJ Roach,A Martin
536930,1,9,2011,1,101,V Kohli,1,DM Bravo,AB Barath,MN Samuels,LMP Simmons,DP Hyatt,D Ramdin,KA Pollard,DJG Sammy,AD Russell,R Rampaul,KAJ Roach
536931,1,9,2011,1,101,R Rampaul,9,DM Bravo,DP Hyatt,MN Samuels,LMP Simmons,D Ramdin,KA Pollard,AD Russell,DJG Sammy,KAJ Roach,R Rampaul,SP Narine
